110, 1.07615, -0.332465
111, 1.0728, -0.337517
112, 1.0694, -0.342719
113, 1.06594, -0.34808
114, 1.06244, -0.353609
115, 1.05887, -0.359315
116, 1.05525, -0.365208
117, 1.05157, -0.3713
118, 1.04782, -0.377602
119, 1.04401, -0.384126
120, 1.04014, -0.390884
121, 1.03619, -0.397891
122, 1.03218, -0.405162
123, 1.02809, -0.412711
124, 1.02392, -0.420557
125, 1.01968, -0.428716
126, 1.01535, -0.437208
127, 1.01093, -0.446055
128, 1.00643, -0.455277
129, 1.00183, -0.4649
130, 0.997127, -0.474949
131, 0.992325, -0.485452
132, 0.987416, -0.496439
133, 0.982395, -0.507943
134, 0.977256, -0.519999
135, 0.971993, -0.532646
136, 0.966601, -0.545925
137, 0.961072, -0.559882
138, 0.955401, -0.574567
139, 0.949578, -0.590033
140, 0.943597, -0.606339
141, 0.937449, -0.623551
142, 0.931123, -0.641738
143, 0.92461, -0.660979
144, 0.9179, -0.681359
145, 0.910979, -0.702973
146, 0.903836, -0.725925
147, 0.896456, -0.750329
148, 0.888824, -0.776313
149, 0.880924, -0.80402
150, 0.872737, -0.833605
151, 0.864245, -0.865244
152, 0.855425, -0.899133
153, 0.846254, -0.935492
154, 0.836706, -0.974565
155, 0.826753, -1.01663
156, 0.816362, -1.06199
157, 0.8055, -1.11101
158, 0.794129, -1.16408
159, 0.782204, -1.22164
160, 0.769679, -1.28423
161, 0.756501, -1.3524
162, 0.74261, -1.42685
163, 0.72794, -1.50833
164, 0.712417, -1.59772
165, 0.695956, -1.69604
166, 0.678463, -1.80446
167, 0.659829, -1.92434
168, 0.639933, -2.05726
169, 0.618634, -2.20505
170, 0.595775, -2.36985
171, 0.571172, -2.55417
172, 0.544617, -2.76093
173, 0.515868, -2.99354
174, 0.484647, -3.256
175, 0.450633, -3.55297
176, 0.413454, -3.88987
177, 0.372682, -4.27295
178, 0.327818, -4.70934
179, 0.278291, -5.20702
180, 0.223444, -5.77473
181, 0.162533, -6.42153
182, 0.094721, -7.15612
183, 0.019094, -7.9855
184, -0.0653159, -8.91273
185, -0.159474, -9.9335
186, -0.264244, -11.0311
187, -0.380236, -12.1699
188, -0.507578, -13.2883
189, -0.645629, -14.2938
190, -0.792673, -15.0647
191, -0.945681, -15.4643
192, -1.10031, -15.3716
193, -1.25124, -14.7217
194, -1.39295, -13.5399
195, -1.52066, -11.9469
196, -1.63113, -10.1271
197, -1.7231, -8.2758
198, -1.79708, -6.55064
199, -1.85486, -5.04851
200, -1.89892, -3.8071
201, -1.93186, -2.82104
202, -1.95609, -2.06075
203, -1.97369, -1.48726
204, -1.98633, -1.06156
205, -1.9953, -0.749225
206, -2.00159, -0.521957
207, -2.00595, -0.357568
208, -2.0089, -0.239156
209, -2.01084, -0.154109
210, -2.01206, -0.0931478
211, -2.01276, -0.0495083
212, -2.01309, -0.0182946
213, -2.01315, 0.0040209
214, -2.01303, 0.019972
215, -2.01277, 0.0313743
216, -2.01241, 0.0395271
217, -2.01199, 0.0453591
218, -2.01151, 0.0495339
219, -2.011, 0.0525251
220, -2.01046, 0.0546712
221, -2.00991, 0.0562137
222, -2.00934, 0.0573248
223, -2.00876, 0.0581279
224, -2.00818, 0.0587108
225, -2.00759, 0.0591364
226, -2.007, 0.0594494
227, -2.0064, 0.059682
228, -2.0058, 0.059857
229, -2.0052, 0.0599909
230, -2.0046, 0.0600953
231, -2.004, 0.0601787
232, -2.0034, 0.060247
233, -2.0028, 0.0603045
234, -2.00219, 0.0603543
235, -2.00159, 0.0603986
236, -2.00099, 0.0604389
237, -2.00038, 0.0604765
238, -1.99978, 0.060512
239, -1.99917, 0.0605462
240, -1.99856, 0.0605793
241, -1.99796, 0.0606117
242, -1.99735, 0.0606436
243, -1.99675, 0.0606752
244, -1.99614, 0.0607066
245, -1.99553, 0.0607377
246, -1.99492, 0.0607688
247, -1.99432, 0.0607999
248, -1.99371, 0.0608309
249, -1.9931, 0.0608619
250, -1.99249, 0.060893
251, -1.99188, 0.060924
252, -1.99127, 0.0609551
253, -1.99066, 0.0609862
254, -1.99005, 0.0610174
255, -1.98944, 0.0610486
256, -1.98883, 0.0610799
257, -1.98822, 0.0611112
258, -1.98761, 0.0611425
259, -1.987, 0.0611739
260, -1.98639, 0.0612054
261, -1.98577, 0.0612369
262, -1.98516, 0.0612684
263, -1.98455, 0.0613
264, -1.98394, 0.0613317
265, -1.98332, 0.0613634
266, -1.98271, 0.0613951
267, -1.98209, 0.061427
268, -1.98148, 0.0614588
269, -1.98086, 0.0614907
270, -1.98025, 0.0615227
271, -1.97963, 0.0615547
272, -1.97902, 0.0615868
273, -1.9784, 0.061619
274, -1.97779, 0.0616512
275, -1.97717, 0.0616834
276, -1.97655, 0.0617157
277, -1.97594, 0.0617481
278, -1.97532, 0.0617805
279, -1.9747, 0.0618129
280, -1.97408, 0.0618454
281, -1.97346, 0.061878
282, -1.97284, 0.0619106
283, -1.97222, 0.0619433
284, -1.9716, 0.0619761
285, -1.97098, 0.0620089
286, -1.97036, 0.0620417
287, -1.96974, 0.0620746
288, -1.96912, 0.0621076
289, -1.9685, 0.0621406
290, -1.96788, 0.0621737
291, -1.96726, 0.0622068
292, -1.96664, 0.06224
293, -1.96601, 0.0622733
294, -1.96539, 0.0623066
295, -1.96477, 0.0623399
296, -1.96414, 0.0623734
297, -1.96352, 0.0624068
298, -1.9629, 0.0624404
299, -1.96227, 0.062474
300, -1.96165, 0.0625076
301, -1.96102, 0.0625413
302, -1.9604, 0.0625751
303, -1.95977, 0.062609
304, -1.95914, 0.0626428
305, -1.95852, 0.0626768
306, -1.95789, 0.0627108
307, -1.95726, 0.0627449
308, -1.95663, 0.062779
309, -1.95601, 0.0628132
310, -1.95538, 0.0628474
311, -1.95475, 0.0628817
312, -1.95412, 0.0629161
313, -1.95349, 0.0629505
314, -1.95286, 0.062985
315, -1.95223, 0.0630196
316, -1.9516, 0.0630542
317, -1.95097, 0.0630889
318, -1.95034, 0.0631236
319, -1.94971, 0.0631584
320, -1.94908, 0.0631933
321, -1.94844, 0.0632282
322, -1.94781, 0.0632632
323, -1.94718, 0.0632982
324, -1.94655, 0.0633333
325, -1.94591, 0.0633685
326, -1.94528, 0.0634037
327, -1.94464, 0.063439
328, -1.94401, 0.0634744
329, -1.94338, 0.0635098
330, -1.94274, 0.0635453
331, -1.9421, 0.0635809
332, -1.94147, 0.0636165
333, -1.94083, 0.0636522
334, -1.9402, 0.0636879
335, -1.93956, 0.0637237
336, -1.93892, 0.0637596
337, -1.93828, 0.0637955
338, -1.93764, 0.0638315
339, -1.93701, 0.0638676
340, -1.93637, 0.0639038
341, -1.93573, 0.06394
342, -1.93509, 0.0639762
343, -1.93445, 0.0640126
344, -1.93381, 0.064049
345, -1.93317, 0.0640854
346, -1.93253, 0.064122
347, -1.93189, 0.0641586
348, -1.93124, 0.0641953
349, -1.9306, 0.064232
350, -1.92996, 0.0642688
351, -1.92932, 0.0643057
352, -1.92867, 0.0643426
353, -1.92803, 0.0643796
354, -1.92739, 0.0644167
355, -1.92674, 0.0644539
356, -1.9261, 0.0644911
357, -1.92545, 0.0645284
358, -1.92481, 0.0645658
359, -1.92416, 0.0646032
360, -1.92351, 0.0646407
361, -1.92287, 0.0646783
362, -1.92222, 0.0647159
363, -1.92157, 0.0647536
364, -1.92092, 0.0647914
365, -1.92028, 0.0648292
366, -1.91963, 0.0648672
367, -1.91898, 0.0649052
368, -1.91833, 0.0649432
369, -1.91768, 0.0649814
370, -1.91703, 0.0650196
371, -1.91638, 0.0650579
372, -1.91573, 0.0650962
373, -1.91508, 0.0651347
374, -1.91443, 0.0651732
375, -1.91377, 0.0652117
376, -1.91312, 0.0652504
377, -1.91247, 0.0652891
378, -1.91182, 0.0653279
379, -1.91116, 0.0653668
380, -1.91051, 0.0654058
381, -1.90985, 0.0654448
382, -1.9092, 0.0654839
383, -1.90855, 0.0655231
384, -1.90789, 0.0655623
385, -1.90723, 0.0656016
386, -1.90658, 0.065641
387, -1.90592, 0.0656805
388, -1.90526, 0.0657201
389, -1.90461, 0.0657597
390, -1.90395, 0.0657994
391, -1.90329, 0.0658392
392, -1.90263, 0.0658791
393, -1.90197, 0.065919
394, -1.90131, 0.065959
395, -1.90065, 0.0659991
396, -1.89999, 0.0660393
397, -1.89933, 0.0660796
398, -1.89867, 0.0661199
399, -1.89801, 0.0661603
400, -1.89735, 0.0662008
401, -1.89669, 0.0662414
402, -1.89602, 0.0662821
403, -1.89536, 0.0663228
404, -1.8947, 0.0663636
405, -1.89403, 0.0664045
406, -1.89337, 0.0664455
407, -1.89271, 0.0664866
408, -1.89204, 0.0665277
409, -1.89137, 0.0665689
410, -1.89071, 0.0666102
411, -1.89004, 0.0666516
412, -1.88938, 0.0666931
413, -1.88871, 0.0667347
414, -1.88804, 0.0667763
415, -1.88737, 0.066818
416, -1.8867, 0.0668599
417, -1.88604, 0.0669018
418, -1.88537, 0.0669437
419, -1.8847, 0.0669858
420, -1.88403, 0.067028
421, -1.88336, 0.0670702
422, -1.88269, 0.0671125
423, -1.88201, 0.0671549
424, -1.88134, 0.0671974
425, -1.88067, 0.06724
426, -1.88, 0.0672827
427, -1.87932, 0.0673254
428, -1.87865, 0.0673683
429, -1.87798, 0.0674112
430, -1.8773, 0.0674542
431, -1.87663, 0.0674973
432, -1.87595, 0.0675405
433, -1.87528, 0.0675838
434, -1.8746, 0.0676272
435, -1.87392, 0.0676707
436, -1.87325, 0.0677142
437, -1.87257, 0.0677579
438, -1.87189, 0.0678016
439, -1.87121, 0.0678454
440, -1.87054, 0.0678894
441, -1.86986, 0.0679334
442, -1.86918, 0.0679775
443, -1.8685, 0.0680217
444, -1.86782, 0.068066
445, -1.86714, 0.0681104
446, -1.86645, 0.0681548
447, -1.86577, 0.0681994
448, -1.86509, 0.0682441
449, -1.86441, 0.0682888
450, -1.86372, 0.0683337
451, -1.86304, 0.0683786
452, -1.86236, 0.0684237
453, -1.86167, 0.0684688
454, -1.86099, 0.0685141
455, -1.8603, 0.0685594
456, -1.85962, 0.0686048
457, -1.85893, 0.0686504
458, -1.85824, 0.068696
459, -1.85756, 0.0687417
460, -1.85687, 0.0687875
461, -1.85618, 0.0688335
462, -1.85549, 0.0688795
463, -1.8548, 0.0689256
464, -1.85411, 0.0689718
465, -1.85342, 0.0690181
466, -1.85273, 0.0690646
467, -1.85204, 0.0691111
468, -1.85135, 0.0691577
469, -1.85066, 0.0692044
470, -1.84997, 0.0692513
471, -1.84927, 0.0692982
472, -1.84858, 0.0693452
473, -1.84789, 0.0693923
474, -1.84719, 0.0694396
475, -1.8465, 0.0694869
476, -1.8458, 0.0695344
477, -1.84511, 0.0695819
478, -1.84441, 0.0696296
479, -1.84372, 0.0696773
480, -1.84302, 0.0697252
481, -1.84232, 0.0697732
482, -1.84162, 0.0698213
483, -1.84092, 0.0698694
484, -1.84023, 0.0699177
485, -1.83953, 0.0699661
486, -1.83883, 0.0700146
487, -1.83813, 0.0700633
488, -1.83742, 0.070112
489, -1.83672, 0.0701608
490, -1.83602, 0.0702098
491, -1.83532, 0.0702588
492, -1.83462, 0.070308
493, -1.83391, 0.0703573
494, -1.83321, 0.0704067
495, -1.8325, 0.0704562
496, -1.8318, 0.0705058
497, -1.83109, 0.0705555
498, -1.83039, 0.0706053
499, -1.82968, 0.0706553
500, -1.82898, 0.0707054
501, -1.82827, 0.0707555
502, -1.82756, 0.0708058
503, -1.82685, 0.0708563
504, -1.82614, 0.0709068
505, -1.82543, 0.0709574
506, -1.82472, 0.0710082
507, -1.82401, 0.0710591
508, -1.8233, 0.0711101
509, -1.82259, 0.0711612
510, -1.82188, 0.0712124
511, -1.82117, 0.0712638
512, -1.82045, 0.0713152
513, -1.81974, 0.0713668
514, -1.81903, 0.0714186
515, -1.81831, 0.0714704
516, -1.8176, 0.0715223
517, -1.81688, 0.0715744
518, -1.81617, 0.0716266
519, -1.81545, 0.0716789
520, -1.81473, 0.0717314
521, -1.81402, 0.071784
522, -1.8133, 0.0718366
523, -1.81258, 0.0718895
524, -1.81186, 0.0719424
525, -1.81114, 0.0719955
526, -1.81042, 0.0720487
527, -1.8097, 0.072102
528, -1.80898, 0.0721555
529, -1.80826, 0.072209
530, -1.80753, 0.0722627
531, -1.80681, 0.0723166
532, -1.80609, 0.0723705
533, -1.80536, 0.0724246
534, -1.80464, 0.0724789
535, -1.80391, 0.0725332
536, -1.80319, 0.0725877
537, -1.80246, 0.0726423
538, -1.80173, 0.0726971
539, -1.80101, 0.072752
540, -1.80028, 0.072807
541, -1.79955, 0.0728621
542, -1.79882, 0.0729174
543, -1.79809, 0.0729729
544, -1.79736, 0.0730284
545, -1.79663, 0.0730841
546, -1.7959, 0.07314
547, -1.79517, 0.0731959
548, -1.79444, 0.073252
549, -1.7937, 0.0733083
550, -1.79297, 0.0733647
551, -1.79224, 0.0734212
552, -1.7915, 0.0734779
553, -1.79077, 0.0735347
554, -1.79003, 0.0735916
555, -1.7893, 0.0736487
556, -1.78856, 0.073706
557, -1.78782, 0.0737633
558, -1.78708, 0.0738209
559, -1.78635, 0.0738785
560, -1.78561, 0.0739364
561, -1.78487, 0.0739943
562, -1.78413, 0.0740524
563, -1.78339, 0.0741107
564, -1.78264, 0.0741691
565, -1.7819, 0.0742276
566, -1.78116, 0.0742863
567, -1.78042, 0.0743452
568, -1.77967, 0.0744042
569, -1.77893, 0.0744633
570, -1.77818, 0.0745226
571, -1.77744, 0.0745821
572, -1.77669, 0.0746417
573, -1.77595, 0.0747015
574, -1.7752, 0.0747614
575, -1.77445, 0.0748215
576, -1.7737, 0.0748817
577, -1.77295, 0.0749421
578, -1.7722, 0.0750026
579, -1.77145, 0.0750633
580, -1.7707, 0.0751242
581, -1.76995, 0.0751852
582, -1.7692, 0.0752464
583, -1.76844, 0.0753077
584, -1.76769, 0.0753692
585, -1.76694, 0.0754308
586, -1.76618, 0.0754927
587, -1.76543, 0.0755547
588, -1.76467, 0.0756168
589, -1.76392, 0.0756791
590, -1.76316, 0.0757416
591, -1.7624, 0.0758042
592, -1.76164, 0.0758671
593, -1.76088, 0.07593
594, -1.76012, 0.0759932
595, -1.75936, 0.0760565
596, -1.7586, 0.07612
597, -1.75784, 0.0761837
598, -1.75708, 0.0762475
599, -1.75632, 0.0763115
600, -1.75555, 0.0763757
601, -1.75479, 0.07644
602, -1.75402, 0.0765046
603, -1.75326, 0.0765693
604, -1.75249, 0.0766341
605, -1.75173, 0.0766992
606, -1.75096, 0.0767644
607, -1.75019, 0.0768298
608, -1.74942, 0.0768954
609, -1.74865, 0.0769612
610, -1.74788, 0.0770272
611, -1.74711, 0.0770933
612, -1.74634, 0.0771596
613, -1.74557, 0.0772261
614, -1.7448, 0.0772928
615, -1.74402, 0.0773597
616, -1.74325, 0.0774267
617, -1.74247, 0.077494
618, -1.7417, 0.0775614
619, -1.74092, 0.0776291
620, -1.74015, 0.0776969
621, -1.73937, 0.0777649
622, -1.73859, 0.0778331
623, -1.73781, 0.0779015
624, -1.73703, 0.07797
625, -1.73625, 0.0780388
626, -1.73547, 0.0781078
627, -1.73469, 0.078177
628, -1.73391, 0.0782463
629, -1.73313, 0.0783159
630, -1.73234, 0.0783857
631, -1.73156, 0.0784556
632, -1.73077, 0.0785258
633, -1.72999, 0.0785962
634, -1.7292, 0.0786667
635, -1.72841, 0.0787375
636, -1.72763, 0.0788085
637, -1.72684, 0.0788797
638, -1.72605, 0.0789511
639, -1.72526, 0.0790227
640, -1.72447, 0.0790945
641, -1.72368, 0.0791665
642, -1.72289, 0.0792387
643, -1.72209, 0.0793112
644, -1.7213, 0.0793839
645, -1.7205, 0.0794567
646, -1.71971, 0.0795298
647, -1.71891, 0.0796031
648, -1.71812, 0.0796766
649, -1.71732, 0.0797504
650, -1.71652, 0.0798243
651, -1.71572, 0.0798985
652, -1.71492, 0.0799729
653, -1.71412, 0.0800476
654, -1.71332, 0.0801224
655, -1.71252, 0.0801975
656, -1.71172, 0.0802728
657, -1.71092, 0.0803483
658, -1.71011, 0.0804241
659, -1.70931, 0.0805001
660, -1.7085, 0.0805763
661, -1.7077, 0.0806527
662, -1.70689, 0.0807294
663, -1.70608, 0.0808063
664, -1.70527, 0.0808835
665, -1.70446, 0.0809609
666, -1.70365, 0.0810385
667, -1.70284, 0.0811164
668, -1.70203, 0.0811945
669, -1.70122, 0.0812729
670, -1.70041, 0.0813515
671, -1.69959, 0.0814303
672, -1.69878, 0.0815094
673, -1.69796, 0.0815887
674, -1.69715, 0.0816683
675, -1.69633, 0.0817481
676, -1.69551, 0.0818282
677, -1.69469, 0.0819086
678, -1.69387, 0.0819892
679, -1.69305, 0.08207
680, -1.69223, 0.0821511
681, -1.69141, 0.0822325
682, -1.69059, 0.0823141
683, -1.68976, 0.082396
684, -1.68894, 0.0824781
685, -1.68811, 0.0825605
686, -1.68729, 0.0826432
687, -1.68646, 0.0827261
688, -1.68563, 0.0828093
689, -1.68481, 0.0828928
690, -1.68398, 0.0829765
691, -1.68315, 0.0830605
692, -1.68231, 0.0831448
693, -1.68148, 0.0832294
694, -1.68065, 0.0833142
695, -1.67982, 0.0833993
696, -1.67898, 0.0834847
697, -1.67815, 0.0835704
698, -1.67731, 0.0836564
699, -1.67647, 0.0837426
700, -1.67564, 0.0838292
701, -1.6748, 0.083916
702, -1.67396, 0.0840031
703, -1.67312, 0.0840905
704, -1.67228, 0.0841782
705, -1.67143, 0.0842661
706, -1.67059, 0.0843544
707, -1.66975, 0.084443
708, -1.6689, 0.0845319
709, -1.66806, 0.084621
710, -1.66721, 0.0847105
711, -1.66636, 0.0848003
712, -1.66551, 0.0848904
713, -1.66466, 0.0849808
714, -1.66381, 0.0850715
715, -1.66296, 0.0851625
716, -1.66211, 0.0852538
717, -1.66126, 0.0853455
718, -1.6604, 0.0854374
719, -1.65955, 0.0855297
720, -1.65869, 0.0856223
721, -1.65784, 0.0857152
722, -1.65698, 0.0858085
723, -1.65612, 0.085902
724, -1.65526, 0.0859959
725, -1.6544, 0.0860901
726, -1.65354, 0.0861847
727, -1.65268, 0.0862796
728, -1.65181, 0.0863748
729, -1.65095, 0.0864704
730, -1.65008, 0.0865663
731, -1.64922, 0.0866625
732, -1.64835, 0.0867591
733, -1.64748, 0.086856
734, -1.64661, 0.0869533
735, -1.64574, 0.0870509
736, -1.64487, 0.0871489
737, -1.644, 0.0872472
738, -1.64313, 0.0873459
739, -1.64225, 0.087445
740, -1.64138, 0.0875444
741, -1.6405, 0.0876441
742, -1.63963, 0.0877443
743, -1.63875, 0.0878448
744, -1.63787, 0.0879456
745, -1.63699, 0.0880469
746, -1.63611, 0.0881485
747, -1.63523, 0.0882505
748, -1.63434, 0.0883528
749, -1.63346, 0.0884556
750, -1.63257, 0.0885587
751, -1.63169, 0.0886622
752, -1.6308, 0.0887661
753, -1.62991, 0.0888704
754, -1.62902, 0.0889751
755, -1.62813, 0.0890802
756, -1.62724, 0.0891857
757, -1.62635, 0.0892916
758, -1.62546, 0.0893978
759, -1.62456, 0.0895045
760, -1.62367, 0.0896116
761, -1.62277, 0.0897191
762, -1.62187, 0.089827
763, -1.62097, 0.0899354
764, -1.62007, 0.0900441
765, -1.61917, 0.0901533
766, -1.61827, 0.0902629
767, -1.61737, 0.0903729
768, -1.61646, 0.0904834
769, -1.61556, 0.0905943
770, -1.61465, 0.0907056
771, -1.61374, 0.0908173
772, -1.61283, 0.0909295
773, -1.61192, 0.0910422
774, -1.61101, 0.0911553
775, -1.6101, 0.0912688
776, -1.60919, 0.0913828
777, -1.60827, 0.0914972
778, -1.60736, 0.0916121
779, -1.60644, 0.0917275
780, -1.60552, 0.0918433
781, -1.6046, 0.0919596
782, -1.60368, 0.0920764
783, -1.60276, 0.0921936
784, -1.60184, 0.0923114
785, -1.60092, 0.0924296
786, -1.59999, 0.0925482
787, -1.59906, 0.0926674
788, -1.59814, 0.0927871
789, -1.59721, 0.0929072
790, -1.59628, 0.0930279
791, -1.59535, 0.093149
792, -1.59442, 0.0932707
793, -1.59348, 0.0933928
794, -1.59255, 0.0935155
795, -1.59161, 0.0936387
796, -1.59068, 0.0937624
797, -1.58974, 0.0938866
798, -1.5888, 0.0940114
799, -1.58786, 0.0941367
800, -1.58692, 0.0942625
801, -1.58597, 0.0943889
802, -1.58503, 0.0945158
803, -1.58408, 0.0946432
804, -1.58313, 0.0947712
805, -1.58219, 0.0948997
806, -1.58124, 0.0950288
807, -1.58029, 0.0951585
808, -1.57933, 0.0952887
809, -1.57838, 0.0954195
810, -1.57743, 0.0955508
811, -1.57647, 0.0956828
812, -1.57551, 0.0958153
813, -1.57455, 0.0959484
814, -1.57359, 0.0960821
815, -1.57263, 0.0962164
816, -1.57167, 0.0963513
817, -1.5707, 0.0964868
818, -1.56974, 0.0966229
819, -1.56877, 0.0967596
820, -1.5678, 0.0968969
821, -1.56683, 0.0970348
822, -1.56586, 0.0971734
823, -1.56489, 0.0973126
824, -1.56392, 0.0974524
825, -1.56294, 0.0975929
826, -1.56196, 0.097734
827, -1.56099, 0.0978758
828, -1.56001, 0.0980182
829, -1.55903, 0.0981613
830, -1.55804, 0.0983051
831, -1.55706, 0.0984495
832, -1.55607, 0.0985946
833, -1.55509, 0.0987403
834, -1.5541, 0.0988868
835, -1.55311, 0.099034
836, -1.55212, 0.0991818
837, -1.55113, 0.0993303
838, -1.55013, 0.0994796
839, -1.54914, 0.0996296
840, -1.54814, 0.0997803
841, -1.54714, 0.0999317
842, -1.54614, 0.100084
843, -1.54514, 0.100237
844, -1.54414, 0.10039
845, -1.54313, 0.100545
846, -1.54213, 0.1007
847, -1.54112, 0.100856
848, -1.54011, 0.101012
849, -1.5391, 0.10117
850, -1.53809, 0.101328
851, -1.53707, 0.101487
852, -1.53606, 0.101647
853, -1.53504, 0.101807
854, -1.53402, 0.101969
855, -1.533, 0.102131
856, -1.53198, 0.102294
857, -1.53095, 0.102458
858, -1.52993, 0.102622
859, -1.5289, 0.102788
860, -1.52787, 0.102954
861, -1.52684, 0.103121
862, -1.52581, 0.103289
863, -1.52478, 0.103458
864, -1.52374, 0.103628
865, -1.5227, 0.103799
866, -1.52166, 0.10397
867, -1.52062, 0.104143
868, -1.51958, 0.104316
869, -1.51854, 0.104491
870, -1.51749, 0.104666
871, -1.51644, 0.104842
872, -1.51539, 0.105019
873, -1.51434, 0.105197
874, -1.51329, 0.105376
875, -1.51224, 0.105556
876, -1.51118, 0.105737
877, -1.51012, 0.105919
878, -1.50906, 0.106102
879, -1.508, 0.106286
880, -1.50694, 0.106471
881, -1.50587, 0.106656
882, -1.5048, 0.106843
883, -1.50373, 0.107031
884, -1.50266, 0.10722
885, -1.50159, 0.10741
886, -1.50051, 0.107602
887, -1.49944, 0.107794
888, -1.49836, 0.107987
889, -1.49728, 0.108182
890, -1.49619, 0.108377
891, -1.49511, 0.108574
892, -1.49402, 0.108771
893, -1.49293, 0.10897
894, -1.49184, 0.10917
895, -1.49075, 0.109371
896, -1.48966, 0.109574
897, -1.48856, 0.109777
898, -1.48746, 0.109982
899, -1.48636, 0.110188
900, -1.48526, 0.110395
901, -1.48415, 0.110603
902, -1.48304, 0.110813
903, -1.48194, 0.111024
904, -1.48082, 0.111236
905, -1.47971, 0.111449
906, -1.47859, 0.111664
907, -1.47748, 0.11188
908, -1.47636, 0.112097
909, -1.47524, 0.112316
910, -1.47411, 0.112536
911, -1.47298, 0.112757
912, -1.47186, 0.11298
913, -1.47072, 0.113204
914, -1.46959, 0.113429
915, -1.46846, 0.113656
916, -1.46732, 0.113884
917, -1.46618, 0.114114
918, -1.46504, 0.114345
919, -1.46389, 0.114578
920, -1.46274, 0.114812
921, -1.4616, 0.115047
922, -1.46044, 0.115284
923, -1.45929, 0.115523
924, -1.45813, 0.115763
925, -1.45697, 0.116005
926, -1.45581, 0.116248
927, -1.45465, 0.116493
928, -1.45348, 0.11674
929, -1.45231, 0.116988
930, -1.45114, 0.117238
931, -1.44997, 0.117489
932, -1.44879, 0.117742
933, -1.44762, 0.117997
934, -1.44643, 0.118254
935, -1.44525, 0.118512
936, -1.44406, 0.118772
937, -1.44287, 0.119034
938, -1.44168, 0.119298
939, -1.44049, 0.119563
940, -1.43929, 0.119831
941, -1.43809, 0.1201
942, -1.43689, 0.120371
943, -1.43568, 0.120644
944, -1.43448, 0.120919
945, -1.43327, 0.121196
946, -1.43205, 0.121475
947, -1.43084, 0.121755
948, -1.42962, 0.122038
949, -1.4284, 0.122323
950, -1.42717, 0.12261
951, -1.42594, 0.122899
952, -1.42471, 0.12319
953, -1.42348, 0.123484
954, -1.42224, 0.123779
955, -1.421, 0.124077
956, -1.41976, 0.124377
957, -1.41852, 0.124679
